Id,Category
104070,7
53093,2
29476,3
78773,8
29068,1
67976,7
19162,8
76633,1
78771,8
9592,1
7406,9
77133,3
12428,1
68666,9
9979,5
77045,3
7207,7
41960,7
49577,3
4928,2
76208,0
42051,8
41414,5
41090,4
41740,6
77585,4
42036,8
5247,3
39827,1
56681,7
49847,6
7389,9
29923,5
30534,8
56829,9
99340,8
56714,8
29568,3
41007,4
7064,4
44571,1
40319,2
67712,6
6896,1
29499,3
29819,5
18621,1
39694,1
49825,6
29632,4
6834,1
56356,3
19214,8
76426,1
30817,9
56593,6
10025,5
5857,8
41606,6
76459,1
6827,0
40999,4
77504,4
49392,1
40019,2
78398,7
10171,6
39548,0
76685,2
12618,3
5938,8
103764,4
9796,3
39444,0
7241,8
10360,8
22775,2
39344,0
41617,6
67217,3
10327,8
44581,1
77458,4
4762,1
39338,0
104066,7
12531,2
53130,3
67318,4
41307,5
9845,3
49249,0
13580,6
42259,9
86592,6
50867,5
42419,9
12534,2
56760,8
56095,1
99223,6
90213,9
7105,5
41533,6
92544,6
10049,5
30887,9
99596,0
85647,0
5210,3
56474,4
78623,8
30454,7
41381,5
99776,9
18545,0
42005,7
5320,4
92395,0
7250,8
56433,4
56744,8
40335,2
77827,5
89969,6
99361,8
49890,6
4884,1
5931,8
78227,7
67400,4
56320,3
56217,2
53134,3
43870,7
7225,8
76261,0
56350,3
18810,3
86630,9
4848,1
4819,1
66815,1
18869,4
68554,9
42434,9
77186,3
77427,4
41231,5
29524,3
41948,7
69123,5
43779,5
12364,0
56449,4
41600,6
89420,0
40024,2
22756,0
67241,3
56361,4
41923,7
56535,5
77464,4
5714,7
41654,6
67820,6
99551,0
6926,2
76257,0
39814,1
42156,8
41010,4
30237,7
7351,9
43538,1
49805,6
67750,6
9893,4
71318,6
43795,6
77948,5
41547,6
50020,8
41196,5
66933,2
76886,2
5576,6
53048,0
4749,1
43572,1
49295,0
29047,1
89846,5
67272,3
40550,3
44621,2
29439,3
39851,1
66617,0
39594,0
89731,4
68567,9
67893,6
42196,8
29324,2
104266,9
49601,3
67714,6
41999,7
67184,3
39478,0
68617,9
